year,month,states,unemployment_rate
1984,3,Maryland,5.4
1984,4,Maryland,5.2
1984,5,Maryland,5.3
1984,6,Maryland,5.7
1984,7,Maryland,5.5
1984,8,Maryland,5.3
1984,9,Maryland,5.2
1984,10,Maryland,5.1
1984,11,Maryland,4.9
1984,12,Maryland,4.8
1985,1,Maryland,5.5
1985,2,Maryland,5.3
1985,3,Maryland,4.7
1985,4,Maryland,4.4
1985,5,Maryland,4.5
1985,6,Maryland,5
1985,7,Maryland,4.7
1985,8,Maryland,4.3
1985,9,Maryland,4.3
1985,10,Maryland,4.3
1985,11,Maryland,4.2
1985,12,Maryland,4
1986,1,Maryland,4.5
1986,2,Maryland,4.9
1986,3,Maryland,4.6
1986,4,Maryland,4.1
1986,5,Maryland,4.4
1986,6,Maryland,4.8
1986,7,Maryland,4.6
1986,8,Maryland,4.4
1986,9,Maryland,4.7
1986,10,Maryland,4.7
1986,11,Maryland,4.7
1986,12,Maryland,4.3
1987,1,Maryland,5
1987,2,Maryland,5
1987,3,Maryland,4.6
1987,4,Maryland,4
1987,5,Maryland,4.2
1987,6,Maryland,4.6
1987,7,Maryland,4.3
1987,8,Maryland,4.1
1987,9,Maryland,4.1
1987,10,Maryland,4.2
1987,11,Maryland,4.2
1987,12,Maryland,4
1988,1,Maryland,4.9
1988,2,Maryland,4.9
1988,3,Maryland,4.4
1988,4,Maryland,4
1988,5,Maryland,4.3
1988,6,Maryland,4.5
1988,7,Maryland,4.3
1988,8,Maryland,4.3
1988,9,Maryland,4.1
1988,10,Maryland,4
1988,11,Maryland,3.8
1988,12,Maryland,3.5
1989,1,Maryland,4.2
1989,2,Maryland,4.2
1989,3,Maryland,3.8
1989,4,Maryland,3.7
1989,5,Maryland,3.8
1989,6,Maryland,4.2
1989,7,Maryland,3.9
1989,8,Maryland,3.6
1989,9,Maryland,3.7
1989,10,Maryland,3.6
1989,11,Maryland,3.6
1989,12,Maryland,3.4
1990,1,Maryland,4.5
1990,2,Maryland,4.1
1990,3,Maryland,3.6
1990,4,Maryland,3.7
1990,5,Maryland,3.9
1990,6,Maryland,4.4
1990,7,Maryland,4.5
1990,8,Maryland,4.7
1990,9,Maryland,4.8
1990,10,Maryland,4.8
1990,11,Maryland,5.3
1990,12,Maryland,5.3
1991,1,Maryland,6.2
1991,2,Maryland,6.6
1991,3,Maryland,6.2
1991,4,Maryland,5.8
1991,5,Maryland,6
1991,6,Maryland,6.3
1991,7,Maryland,6
1991,8,Maryland,5.8
1991,9,Maryland,5.8
1991,10,Maryland,6
1991,11,Maryland,6.2
1991,12,Maryland,6.4
1992,1,Maryland,7.4
1992,2,Maryland,7.6
1992,3,Maryland,7.3
1992,4,Maryland,6.8
1992,5,Maryland,6.8
1992,6,Maryland,7.2
1992,7,Maryland,6.8
1992,8,Maryland,6.4
1992,9,Maryland,6.5
1992,10,Maryland,6.3
1992,11,Maryland,6.4
1992,12,Maryland,6.1
1993,1,Maryland,6.8
1993,2,Maryland,6.8
1993,3,Maryland,6.6
1993,4,Maryland,6.2
1993,5,Maryland,6.2
1993,6,Maryland,6.6
1993,7,Maryland,6.4
1993,8,Maryland,6.1
1993,9,Maryland,5.8
1993,10,Maryland,5.8
1993,11,Maryland,5.5
1993,12,Maryland,5.3
1994,1,Maryland,6.2
1994,2,Maryland,6.2
1994,3,Maryland,5.9
1994,4,Maryland,5.3
1994,5,Maryland,5.2
1994,6,Maryland,5.4
1994,7,Maryland,5.2
1994,8,Maryland,5.1
1994,9,Maryland,4.9
1994,10,Maryland,4.8
1994,11,Maryland,4.7
1994,12,Maryland,4.5
1995,1,Maryland,5.4
1995,2,Maryland,5.2
1995,3,Maryland,5
1995,4,Maryland,5
1995,5,Maryland,5
1995,6,Maryland,5.4
1995,7,Maryland,5.1
1995,8,Maryland,5
1995,9,Maryland,4.9
1995,10,Maryland,4.8
1995,11,Maryland,4.9
1995,12,Maryland,4.7
1996,1,Maryland,5.9
1996,2,Maryland,5.6
1996,3,Maryland,5.3
1996,4,Maryland,4.9
1996,5,Maryland,5
1996,6,Maryland,5.1
1996,7,Maryland,5.2
1996,8,Maryland,4.8
1996,9,Maryland,4.8
1996,10,Maryland,4.7
1996,11,Maryland,4.7
1996,12,Maryland,4.6
1997,1,Maryland,5.5
1997,2,Maryland,5.5
1997,3,Maryland,5.2
1997,4,Maryland,4.8
1997,5,Maryland,4.8
1997,6,Maryland,5.2
1997,7,Maryland,5
1997,8,Maryland,4.8
1997,9,Maryland,4.9
1997,10,Maryland,4.6
1997,11,Maryland,4.6
1997,12,Maryland,4.6
1998,1,Maryland,5.3
1998,2,Maryland,5.1
1998,3,Maryland,4.9
1998,4,Maryland,4.2
1998,5,Maryland,4.3
1998,6,Maryland,4.7
1998,7,Maryland,4.7
1998,8,Maryland,4.4
1998,9,Maryland,4
1998,10,Maryland,4
1998,11,Maryland,3.8
1998,12,Maryland,3.5
1999,1,Maryland,4.2
1999,2,Maryland,4.2
1999,3,Maryland,3.8
1999,4,Maryland,3.5
1999,5,Maryland,3.5
1999,6,Maryland,3.8
1999,7,Maryland,3.7
1999,8,Maryland,3.5
1999,9,Maryland,3.3
1999,10,Maryland,3.2
1999,11,Maryland,3.2
1999,12,Maryland,3
2000,1,Maryland,3.7
2000,2,Maryland,3.8
2000,3,Maryland,3.5
2000,4,Maryland,3.2
2000,5,Maryland,3.6
2000,6,Maryland,3.9
2000,7,Maryland,3.8
2000,8,Maryland,3.8
2000,9,Maryland,3.5
2000,10,Maryland,3.4
2000,11,Maryland,3.5
2000,12,Maryland,3.3
2001,1,Maryland,3.9
2001,2,Maryland,3.9
2001,3,Maryland,3.7
2001,4,Maryland,3.5
2001,5,Maryland,3.6
2001,6,Maryland,4
2001,7,Maryland,4.1
2001,8,Maryland,4.2
2001,9,Maryland,4.2
2001,10,Maryland,4.4
2001,11,Maryland,4.5
2001,12,Maryland,4.3
2002,1,Maryland,5.1
2002,2,Maryland,4.8
2002,3,Maryland,4.6
2002,4,Maryland,4.4
2002,5,Maryland,4.3
2002,6,Maryland,4.7
2002,7,Maryland,4.5
2002,8,Maryland,4.4
2002,9,Maryland,4
2002,10,Maryland,4
2002,11,Maryland,4.3
2002,12,Maryland,4.2
2003,1,Maryland,4.7
2003,2,Maryland,4.8
2003,3,Maryland,4.6
2003,4,Maryland,4.2
2003,5,Maryland,4.4
2003,6,Maryland,4.9
2003,7,Maryland,4.6
2003,8,Maryland,4.4
2003,9,Maryland,4.2
2003,10,Maryland,4.1
2003,11,Maryland,4.2
2003,12,Maryland,4.1
2004,1,Maryland,4.7
2004,2,Maryland,4.6
2004,3,Maryland,4.4
2004,4,Maryland,3.9
2004,5,Maryland,4.1
2004,6,Maryland,4.6
2004,7,Maryland,4.5
2004,8,Maryland,4.2
2004,9,Maryland,4
2004,10,Maryland,4
2004,11,Maryland,4.1
2004,12,Maryland,4
2005,1,Maryland,4.6
2005,2,Maryland,4.7
2005,3,Maryland,4.4
2005,4,Maryland,4
2005,5,Maryland,4.1
2005,6,Maryland,4.5
2005,7,Maryland,4.3
2005,8,Maryland,4
2005,9,Maryland,3.9
2005,10,Maryland,3.8
2005,11,Maryland,3.8
2005,12,Maryland,3.5
2006,1,Maryland,3.9
2006,2,Maryland,4
2006,3,Maryland,3.7
2006,4,Maryland,3.6
2006,5,Maryland,3.9
2006,6,Maryland,4.3
2006,7,Maryland,4.3
2006,8,Maryland,4.1
2006,9,Maryland,3.8
2006,10,Maryland,3.6
2006,11,Maryland,3.6
2006,12,Maryland,3.5
2007,1,Maryland,4
2007,2,Maryland,3.8
2007,3,Maryland,3.4
2007,4,Maryland,3.2
2007,5,Maryland,3.3
2007,6,Maryland,3.7
2007,7,Maryland,3.7
2007,8,Maryland,3.4
2007,9,Maryland,3.3
2007,10,Maryland,3.3
2007,11,Maryland,3.1
2007,12,Maryland,3.1
2008,1,Maryland,3.6
2008,2,Maryland,3.5
2008,3,Maryland,3.4
2008,4,Maryland,3.2
2008,5,Maryland,3.8
2008,6,Maryland,4.3
2008,7,Maryland,4.4
2008,8,Maryland,4.6
2008,9,Maryland,4.5
2008,10,Maryland,4.8
2008,11,Maryland,5
2008,12,Maryland,5.4
2009,1,Maryland,6.5
2009,2,Maryland,6.8
2009,3,Maryland,6.8
2009,4,Maryland,6.5
2009,5,Maryland,6.9
2009,6,Maryland,7.3
2009,7,Maryland,7.2
2009,8,Maryland,7.2
2009,9,Maryland,7.1
2009,10,Maryland,7.2
2009,11,Maryland,7.2
2009,12,Maryland,7.3
2010,1,Maryland,8.1
2010,2,Maryland,8.3
2010,3,Maryland,8.1
2010,4,Maryland,7.3
2010,5,Maryland,7.4
2010,6,Maryland,7.7
2010,7,Maryland,7.8
2010,8,Maryland,7.7
2010,9,Maryland,7.4
2010,10,Maryland,7.3
2010,11,Maryland,7.4
2010,12,Maryland,7.2
2011,1,Maryland,7.8
2011,2,Maryland,7.6
2011,3,Maryland,7.3
2011,4,Maryland,6.9
2011,5,Maryland,7.1
2011,6,Maryland,7.6
2011,7,Maryland,7.5
2011,8,Maryland,7.4
2011,9,Maryland,7.2
2011,10,Maryland,7
2011,11,Maryland,6.8
2011,12,Maryland,6.8
2012,1,Maryland,7.3
2012,2,Maryland,7.3
2012,3,Maryland,7
2012,4,Maryland,6.5
2012,5,Maryland,6.9
2012,6,Maryland,7.3
2012,7,Maryland,7.3
2012,8,Maryland,7.1
2012,9,Maryland,6.7
2012,10,Maryland,6.7
2012,11,Maryland,6.6
2012,12,Maryland,6.7
2013,1,Maryland,7.4
2013,2,Maryland,7.1
2013,3,Maryland,6.8
2013,4,Maryland,6.4
2013,5,Maryland,6.7
2013,6,Maryland,7.1
2013,7,Maryland,6.8
2013,8,Maryland,6.5
2013,9,Maryland,6.3
2013,10,Maryland,6.5
2013,11,Maryland,6
2013,12,Maryland,5.8
2014,1,Maryland,6.3
2014,2,Maryland,6.3
2014,3,Maryland,6.1
2014,4,Maryland,5.5
2014,5,Maryland,5.8
2014,6,Maryland,6.1
2014,7,Maryland,6.1
2014,8,Maryland,6
2014,9,Maryland,5.5
2014,10,Maryland,5.4
2014,11,Maryland,5.4
2014,12,Maryland,5.2
2015,1,Maryland,5.9
2015,2,Maryland,5.7
2015,3,Maryland,5.4
2015,4,Maryland,4.9
2015,5,Maryland,5.2
2015,6,Maryland,5.4
2015,7,Maryland,5.4
2015,8,Maryland,5.2
2015,9,Maryland,5
2015,10,Maryland,5
2015,11,Maryland,4.8
2015,12,Maryland,4.7
2016,1,Maryland,4.9
2016,2,Maryland,4.9
2016,3,Maryland,4.8
2016,4,Maryland,4.4
2016,5,Maryland,4.1
2016,6,Maryland,4.5
2016,7,Maryland,4.6
