year,month,states,unemployment_rate
2014,3,Utah,4.1
2014,4,Utah,3.4
2014,5,Utah,3.6
2014,6,Utah,4.1
2014,7,Utah,4
2014,8,Utah,4
2014,9,Utah,3.5
2014,10,Utah,3.5
2014,11,Utah,3.3
2014,12,Utah,3.3
2015,1,Utah,3.9
2015,2,Utah,4
2015,3,Utah,3.8
2015,4,Utah,3.4
2015,5,Utah,3.6
2015,6,Utah,3.9
2015,7,Utah,3.8
2015,8,Utah,3.7
2015,9,Utah,3.2
2015,10,Utah,3.2
2015,11,Utah,3
2015,12,Utah,3.1
2016,1,Utah,3.7
2016,2,Utah,3.8
2016,3,Utah,3.8
2016,4,Utah,3.8
2016,5,Utah,3.8
2016,6,Utah,4.2
2016,7,Utah,3.9
