year,month,states,unemployment_rate
2005,1,Vermont,4.2
2005,2,Vermont,4.1
2005,3,Vermont,4.1
2005,4,Vermont,3.8
2005,5,Vermont,3.1
2005,6,Vermont,3.4
2005,7,Vermont,3.3
2005,8,Vermont,3.2
2005,9,Vermont,3.2
2005,10,Vermont,2.9
2005,11,Vermont,3.2
2005,12,Vermont,3.2
2006,1,Vermont,4.3
2006,2,Vermont,4.2
2006,3,Vermont,4.2
2006,4,Vermont,3.8
2006,5,Vermont,3.3
2006,6,Vermont,3.7
2006,7,Vermont,3.6
2006,8,Vermont,3.5
2006,9,Vermont,3.5
2006,10,Vermont,3.1
2006,11,Vermont,3.5
2006,12,Vermont,3.5
2007,1,Vermont,4.6
2007,2,Vermont,4.5
2007,3,Vermont,4.6
2007,4,Vermont,4.4
2007,5,Vermont,3.7
2007,6,Vermont,3.9
2007,7,Vermont,3.8
2007,8,Vermont,3.7
2007,9,Vermont,3.8
2007,10,Vermont,3.4
2007,11,Vermont,3.8
2007,12,Vermont,3.9
2008,1,Vermont,5
2008,2,Vermont,4.9
2008,3,Vermont,5.1
2008,4,Vermont,5
2008,5,Vermont,4.2
2008,6,Vermont,4.5
2008,7,Vermont,4.4
2008,8,Vermont,4.3
2008,9,Vermont,4.5
2008,10,Vermont,4.1
2008,11,Vermont,4.9
2008,12,Vermont,5.3
2009,1,Vermont,6.8
2009,2,Vermont,7.1
2009,3,Vermont,7.6
2009,4,Vermont,7.5
2009,5,Vermont,6.8
2009,6,Vermont,6.9
2009,7,Vermont,6.6
2009,8,Vermont,6.2
2009,9,Vermont,6
2009,10,Vermont,5.5
2009,11,Vermont,6
2009,12,Vermont,6.1
2010,1,Vermont,7
2010,2,Vermont,6.9
2010,3,Vermont,7
2010,4,Vermont,6.6
2010,5,Vermont,5.9
2010,6,Vermont,6.1
2010,7,Vermont,5.9
2010,8,Vermont,5.6
2010,9,Vermont,5.6
2010,10,Vermont,5.1
2010,11,Vermont,5.7
2010,12,Vermont,5.7
2011,1,Vermont,6.6
2011,2,Vermont,6.2
2011,3,Vermont,6.2
2011,4,Vermont,6
2011,5,Vermont,5.3
2011,6,Vermont,5.3
2011,7,Vermont,5.3
2011,8,Vermont,5
2011,9,Vermont,5.2
2011,10,Vermont,4.8
2011,11,Vermont,5
2011,12,Vermont,4.8
2012,1,Vermont,5.9
2012,2,Vermont,5.5
2012,3,Vermont,5.4
2012,4,Vermont,5.3
2012,5,Vermont,4.8
2012,6,Vermont,5
2012,7,Vermont,4.9
2012,8,Vermont,4.7
2012,9,Vermont,4.7
2012,10,Vermont,4.2
2012,11,Vermont,4.5
2012,12,Vermont,4.4
2013,1,Vermont,5.3
2013,2,Vermont,4.9
2013,3,Vermont,4.8
2013,4,Vermont,4.7
2013,5,Vermont,4.2
2013,6,Vermont,4.5
2013,7,Vermont,4.4
2013,8,Vermont,4.1
2013,9,Vermont,4.3
2013,10,Vermont,3.7
2013,11,Vermont,4.1
2013,12,Vermont,3.8
2014,1,Vermont,4.7
2014,2,Vermont,4.3
2014,3,Vermont,4.3
2014,4,Vermont,4.3
2014,5,Vermont,3.7
2014,6,Vermont,3.9
2014,7,Vermont,4
2014,8,Vermont,3.8
2014,9,Vermont,4
2014,10,Vermont,3.4
2014,11,Vermont,3.7
2014,12,Vermont,3.6
2015,1,Vermont,4.4
2015,2,Vermont,4
2015,3,Vermont,4
2015,4,Vermont,3.8
2015,5,Vermont,3.4
2015,6,Vermont,3.7
2015,7,Vermont,3.7
2015,8,Vermont,3.6
2015,9,Vermont,3.7
2015,10,Vermont,3
2015,11,Vermont,3.4
2015,12,Vermont,3.1
2016,1,Vermont,4
2016,2,Vermont,3.7
2016,3,Vermont,3.5
2016,4,Vermont,3
2016,5,Vermont,2.8
2016,6,Vermont,3.4
2016,7,Vermont,3.4
