year,month,states,unemployment_rate
1990,9,Wisconsin,3.9
1990,10,Wisconsin,3.9
1990,11,Wisconsin,4.4
1990,12,Wisconsin,4.5
1991,1,Wisconsin,6
1991,2,Wisconsin,6.8
1991,3,Wisconsin,6.9
1991,4,Wisconsin,5.8
1991,5,Wisconsin,5.5
1991,6,Wisconsin,5.8
1991,7,Wisconsin,5.1
1991,8,Wisconsin,5
1991,9,Wisconsin,4.7
1991,10,Wisconsin,4.6
1991,11,Wisconsin,4.9
1991,12,Wisconsin,4.9
1992,1,Wisconsin,5.8
1992,2,Wisconsin,6.2
1992,3,Wisconsin,5.9
1992,4,Wisconsin,5.1
1992,5,Wisconsin,5
1992,6,Wisconsin,5.7
1992,7,Wisconsin,5.2
1992,8,Wisconsin,4.9
1992,9,Wisconsin,4.7
1992,10,Wisconsin,4.3
1992,11,Wisconsin,4.3
1992,12,Wisconsin,4.3
1993,1,Wisconsin,5.1
1993,2,Wisconsin,5.4
1993,3,Wisconsin,5.8
1993,4,Wisconsin,5.3
1993,5,Wisconsin,4.8
1993,6,Wisconsin,5.3
1993,7,Wisconsin,4.7
1993,8,Wisconsin,4.4
1993,9,Wisconsin,4
1993,10,Wisconsin,4
1993,11,Wisconsin,4.2
1993,12,Wisconsin,4.3
1994,1,Wisconsin,5.7
1994,2,Wisconsin,6.1
1994,3,Wisconsin,5.8
1994,4,Wisconsin,4.9
1994,5,Wisconsin,4.3
1994,6,Wisconsin,4.8
1994,7,Wisconsin,4.4
1994,8,Wisconsin,4.2
1994,9,Wisconsin,3.7
1994,10,Wisconsin,3.6
1994,11,Wisconsin,3.5
1994,12,Wisconsin,3.3
1995,1,Wisconsin,4.5
1995,2,Wisconsin,4.7
1995,3,Wisconsin,4.6
1995,4,Wisconsin,4.2
1995,5,Wisconsin,3.7
1995,6,Wisconsin,3.9
1995,7,Wisconsin,3.6
1995,8,Wisconsin,3.4
1995,9,Wisconsin,3.1
1995,10,Wisconsin,3.1
1995,11,Wisconsin,3.4
1995,12,Wisconsin,3.4
1996,1,Wisconsin,4.5
1996,2,Wisconsin,4.8
1996,3,Wisconsin,4.4
1996,4,Wisconsin,4
1996,5,Wisconsin,3.5
1996,6,Wisconsin,3.8
1996,7,Wisconsin,3.6
1996,8,Wisconsin,3.1
1996,9,Wisconsin,2.8
1996,10,Wisconsin,2.7
1996,11,Wisconsin,3
1996,12,Wisconsin,3.1
1997,1,Wisconsin,4.4
1997,2,Wisconsin,4.6
1997,3,Wisconsin,4.5
1997,4,Wisconsin,3.9
1997,5,Wisconsin,3.3
1997,6,Wisconsin,3.8
1997,7,Wisconsin,3.4
1997,8,Wisconsin,3.2
1997,9,Wisconsin,3
1997,10,Wisconsin,2.7
1997,11,Wisconsin,2.9
1997,12,Wisconsin,3
1998,1,Wisconsin,3.9
1998,2,Wisconsin,4.1
1998,3,Wisconsin,4.1
1998,4,Wisconsin,3
1998,5,Wisconsin,2.9
1998,6,Wisconsin,3.6
1998,7,Wisconsin,3.4
1998,8,Wisconsin,3.2
1998,9,Wisconsin,3
1998,10,Wisconsin,2.9
1998,11,Wisconsin,3.1
1998,12,Wisconsin,3
1999,1,Wisconsin,4
1999,2,Wisconsin,4.2
1999,3,Wisconsin,3.8
1999,4,Wisconsin,3.2
1999,5,Wisconsin,2.8
1999,6,Wisconsin,3.3
1999,7,Wisconsin,3
1999,8,Wisconsin,2.7
1999,9,Wisconsin,2.5
1999,10,Wisconsin,2.4
1999,11,Wisconsin,2.8
1999,12,Wisconsin,2.7
2000,1,Wisconsin,3.8
2000,2,Wisconsin,4.2
2000,3,Wisconsin,4.2
2000,4,Wisconsin,3.4
2000,5,Wisconsin,3.3
2000,6,Wisconsin,3.9
2000,7,Wisconsin,3.7
2000,8,Wisconsin,3.5
2000,9,Wisconsin,3
2000,10,Wisconsin,2.8
2000,11,Wisconsin,3.2
2000,12,Wisconsin,3.3
2001,1,Wisconsin,4.5
2001,2,Wisconsin,5.1
2001,3,Wisconsin,5.1
2001,4,Wisconsin,4.6
2001,5,Wisconsin,4.1
2001,6,Wisconsin,4.8
2001,7,Wisconsin,4.4
2001,8,Wisconsin,4.3
2001,9,Wisconsin,3.9
2001,10,Wisconsin,4.1
2001,11,Wisconsin,4.6
2001,12,Wisconsin,4.8
2002,1,Wisconsin,6.1
2002,2,Wisconsin,6.5
2002,3,Wisconsin,6.4
2002,4,Wisconsin,5.7
2002,5,Wisconsin,5
2002,6,Wisconsin,5.6
2002,7,Wisconsin,5.3
2002,8,Wisconsin,5
2002,9,Wisconsin,4.5
2002,10,Wisconsin,4.4
2002,11,Wisconsin,4.9
2002,12,Wisconsin,5.1
2003,1,Wisconsin,6.4
2003,2,Wisconsin,6.8
2003,3,Wisconsin,6.7
2003,4,Wisconsin,6
2003,5,Wisconsin,5.5
2003,6,Wisconsin,6.2
2003,7,Wisconsin,5.8
2003,8,Wisconsin,5.5
2003,9,Wisconsin,5
2003,10,Wisconsin,4.7
2003,11,Wisconsin,4.9
2003,12,Wisconsin,4.9
2004,1,Wisconsin,6
2004,2,Wisconsin,6.3
2004,3,Wisconsin,6.3
2004,4,Wisconsin,5.3
2004,5,Wisconsin,4.9
2004,6,Wisconsin,5.3
2004,7,Wisconsin,4.9
2004,8,Wisconsin,4.6
2004,9,Wisconsin,4.1
2004,10,Wisconsin,4
2004,11,Wisconsin,4.2
2004,12,Wisconsin,4.4
2005,1,Wisconsin,5.5
2005,2,Wisconsin,5.9
2005,3,Wisconsin,5.5
2005,4,Wisconsin,4.8
2005,5,Wisconsin,4.5
2005,6,Wisconsin,4.9
2005,7,Wisconsin,4.6
2005,8,Wisconsin,4.3
2005,9,Wisconsin,4.1
2005,10,Wisconsin,3.9
2005,11,Wisconsin,4.4
2005,12,Wisconsin,4.5
2006,1,Wisconsin,5.2
2006,2,Wisconsin,5.8
2006,3,Wisconsin,5.6
2006,4,Wisconsin,4.9
2006,5,Wisconsin,4.5
2006,6,Wisconsin,4.9
2006,7,Wisconsin,4.7
2006,8,Wisconsin,4.5
2006,9,Wisconsin,4.1
2006,10,Wisconsin,3.9
2006,11,Wisconsin,4.3
2006,12,Wisconsin,4.5
2007,1,Wisconsin,5.5
2007,2,Wisconsin,6
2007,3,Wisconsin,5.6
2007,4,Wisconsin,5.2
2007,5,Wisconsin,4.7
2007,6,Wisconsin,5.1
2007,7,Wisconsin,4.9
2007,8,Wisconsin,4.7
2007,9,Wisconsin,4.3
2007,10,Wisconsin,4.1
2007,11,Wisconsin,4.2
2007,12,Wisconsin,4.5
2008,1,Wisconsin,5.2
2008,2,Wisconsin,5.5
2008,3,Wisconsin,5.2
2008,4,Wisconsin,4.5
2008,5,Wisconsin,4.3
2008,6,Wisconsin,4.8
2008,7,Wisconsin,4.7
2008,8,Wisconsin,4.7
2008,9,Wisconsin,4.3
2008,10,Wisconsin,4.5
2008,11,Wisconsin,5.2
2008,12,Wisconsin,6
2009,1,Wisconsin,7.7
2009,2,Wisconsin,8.8
2009,3,Wisconsin,9.3
2009,4,Wisconsin,8.7
2009,5,Wisconsin,8.5
2009,6,Wisconsin,9
2009,7,Wisconsin,8.8
2009,8,Wisconsin,8.6
2009,9,Wisconsin,8.1
2009,10,Wisconsin,8.2
2009,11,Wisconsin,8.3
2009,12,Wisconsin,8.9
2010,1,Wisconsin,10.1
2010,2,Wisconsin,10.4
2010,3,Wisconsin,10.3
2010,4,Wisconsin,9
2010,5,Wisconsin,8.5
2010,6,Wisconsin,8.7
2010,7,Wisconsin,8.5
2010,8,Wisconsin,8.2
2010,9,Wisconsin,7.5
2010,10,Wisconsin,7.4
2010,11,Wisconsin,7.7
2010,12,Wisconsin,7.7
2011,1,Wisconsin,8.8
2011,2,Wisconsin,9.1
2011,3,Wisconsin,8.8
2011,4,Wisconsin,7.9
2011,5,Wisconsin,7.7
2011,6,Wisconsin,8.2
2011,7,Wisconsin,7.8
2011,8,Wisconsin,7.5
2011,9,Wisconsin,7
2011,10,Wisconsin,6.7
2011,11,Wisconsin,6.7
2011,12,Wisconsin,6.9
2012,1,Wisconsin,7.8
2012,2,Wisconsin,8.2
2012,3,Wisconsin,7.9
2012,4,Wisconsin,7
2012,5,Wisconsin,7
2012,6,Wisconsin,7.5
2012,7,Wisconsin,7.3
2012,8,Wisconsin,6.9
2012,9,Wisconsin,6.1
2012,10,Wisconsin,6
2012,11,Wisconsin,6.2
2012,12,Wisconsin,6.6
2013,1,Wisconsin,7.9
2013,2,Wisconsin,7.9
2013,3,Wisconsin,7.6
2013,4,Wisconsin,7.1
2013,5,Wisconsin,6.5
2013,6,Wisconsin,7.1
2013,7,Wisconsin,6.7
2013,8,Wisconsin,6.3
2013,9,Wisconsin,5.9
2013,10,Wisconsin,5.9
2013,11,Wisconsin,6
2013,12,Wisconsin,6
2014,1,Wisconsin,6.4
2014,2,Wisconsin,6.8
2014,3,Wisconsin,6.6
2014,4,Wisconsin,5.6
2014,5,Wisconsin,5.4
2014,6,Wisconsin,5.6
2014,7,Wisconsin,5.5
2014,8,Wisconsin,5.1
2014,9,Wisconsin,4.6
2014,10,Wisconsin,4.4
2014,11,Wisconsin,4.5
2014,12,Wisconsin,4.5
2015,1,Wisconsin,5.4
2015,2,Wisconsin,5.5
2015,3,Wisconsin,5.3
2015,4,Wisconsin,4.5
2015,5,Wisconsin,4.6
2015,6,Wisconsin,4.8
2015,7,Wisconsin,4.6
2015,8,Wisconsin,4.2
2015,9,Wisconsin,4
2015,10,Wisconsin,3.9
2015,11,Wisconsin,4.2
2015,12,Wisconsin,4.2
2016,1,Wisconsin,5.2
2016,2,Wisconsin,5.5
2016,3,Wisconsin,5
2016,4,Wisconsin,4.3
2016,5,Wisconsin,3.8
2016,6,Wisconsin,4.4
2016,7,Wisconsin,4.1
