year,month,states,unemployment_rate
1984,8,Texas,6
1984,9,Texas,5.9
1984,10,Texas,5.8
1984,11,Texas,5.8
1984,12,Texas,5.8
1985,1,Texas,6.8
1985,2,Texas,6.7
1985,3,Texas,6.7
1985,4,Texas,6.5
1985,5,Texas,6.7
1985,6,Texas,7.7
1985,7,Texas,7.6
1985,8,Texas,7.2
1985,9,Texas,7.3
1985,10,Texas,7.2
1985,11,Texas,7.1
1985,12,Texas,6.9
1986,1,Texas,7.6
1986,2,Texas,8.5
1986,3,Texas,8.3
1986,4,Texas,8.3
1986,5,Texas,8.7
1986,6,Texas,9.7
1986,7,Texas,9.2
1986,8,Texas,8.8
1986,9,Texas,9.3
1986,10,Texas,9
1986,11,Texas,9.1
1986,12,Texas,8.5
1987,1,Texas,9.4
1987,2,Texas,9.1
1987,3,Texas,8.7
1987,4,Texas,8.3
1987,5,Texas,8.4
1987,6,Texas,9
1987,7,Texas,8.6
1987,8,Texas,8.3
1987,9,Texas,8.2
1987,10,Texas,8
1987,11,Texas,7.9
1987,12,Texas,7.4
1988,1,Texas,8.2
1988,2,Texas,8
1988,3,Texas,7.7
1988,4,Texas,7.1
1988,5,Texas,7.4
1988,6,Texas,7.8
1988,7,Texas,7.4
1988,8,Texas,7.3
1988,9,Texas,7.2
1988,10,Texas,6.8
1988,11,Texas,6.9
1988,12,Texas,6.5
1989,1,Texas,7.4
1989,2,Texas,7
1989,3,Texas,6.5
1989,4,Texas,6.6
1989,5,Texas,6.4
1989,6,Texas,7.2
1989,7,Texas,6.9
1989,8,Texas,6.6
1989,9,Texas,6.6
1989,10,Texas,6.2
1989,11,Texas,6.5
1989,12,Texas,6
1990,1,Texas,6.6
1990,2,Texas,6.6
1990,3,Texas,6.2
1990,4,Texas,6.1
1990,5,Texas,6.2
1990,6,Texas,6.5
1990,7,Texas,6.5
1990,8,Texas,6.3
1990,9,Texas,6.4
1990,10,Texas,5.9
1990,11,Texas,6.4
1990,12,Texas,6.3
1991,1,Texas,6.9
1991,2,Texas,7.1
1991,3,Texas,6.9
1991,4,Texas,6.5
1991,5,Texas,6.8
1991,6,Texas,7.3
1991,7,Texas,7
1991,8,Texas,6.8
1991,9,Texas,6.8
1991,10,Texas,6.8
1991,11,Texas,7
1991,12,Texas,7
1992,1,Texas,8.1
1992,2,Texas,8.1
1992,3,Texas,7.6
1992,4,Texas,7.2
1992,5,Texas,7.5
1992,6,Texas,8.4
1992,7,Texas,7.9
1992,8,Texas,7.6
1992,9,Texas,7.5
1992,10,Texas,7.1
1992,11,Texas,7.4
1992,12,Texas,7.2
1993,1,Texas,8.1
1993,2,Texas,7.8
1993,3,Texas,7.3
1993,4,Texas,6.9
1993,5,Texas,6.9
1993,6,Texas,7.7
1993,7,Texas,7.4
1993,8,Texas,7
1993,9,Texas,6.9
1993,10,Texas,6.8
1993,11,Texas,6.7
1993,12,Texas,6.4
1994,1,Texas,7.5
1994,2,Texas,7.3
1994,3,Texas,6.9
1994,4,Texas,6.5
1994,5,Texas,6.3
1994,6,Texas,7
1994,7,Texas,6.8
1994,8,Texas,6.5
1994,9,Texas,6.2
1994,10,Texas,5.8
1994,11,Texas,5.7
1994,12,Texas,5.4
1995,1,Texas,6.4
1995,2,Texas,5.9
1995,3,Texas,5.7
1995,4,Texas,5.9
1995,5,Texas,5.8
1995,6,Texas,6.5
1995,7,Texas,6.5
1995,8,Texas,6.3
1995,9,Texas,6.2
1995,10,Texas,5.9
1995,11,Texas,6
1995,12,Texas,5.7
1996,1,Texas,6.6
1996,2,Texas,6.1
1996,3,Texas,5.9
1996,4,Texas,5.6
1996,5,Texas,5.6
1996,6,Texas,6
1996,7,Texas,6
1996,8,Texas,5.4
1996,9,Texas,5.4
1996,10,Texas,5.2
1996,11,Texas,5.5
1996,12,Texas,5.2
1997,1,Texas,6
1997,2,Texas,5.9
1997,3,Texas,5.7
1997,4,Texas,5.1
1997,5,Texas,5.1
1997,6,Texas,5.9
1997,7,Texas,5.6
1997,8,Texas,5.3
1997,9,Texas,5.2
1997,10,Texas,4.8
1997,11,Texas,4.6
1997,12,Texas,4.5
1998,1,Texas,5.2
1998,2,Texas,4.9
1998,3,Texas,5
1998,4,Texas,4.4
1998,5,Texas,4.6
1998,6,Texas,5.5
1998,7,Texas,5.3
1998,8,Texas,5.1
1998,9,Texas,5.1
1998,10,Texas,4.7
1998,11,Texas,4.5
1998,12,Texas,4.3
1999,1,Texas,4.9
1999,2,Texas,4.8
1999,3,Texas,4.4
1999,4,Texas,4.4
1999,5,Texas,4.5
1999,6,Texas,5.2
1999,7,Texas,5.1
1999,8,Texas,4.7
1999,9,Texas,4.8
1999,10,Texas,4.5
1999,11,Texas,4.5
1999,12,Texas,4.2
2000,1,Texas,4.8
2000,2,Texas,4.7
2000,3,Texas,4.6
2000,4,Texas,4
2000,5,Texas,4.3
2000,6,Texas,4.7
2000,7,Texas,4.5
2000,8,Texas,4.4
2000,9,Texas,4.2
2000,10,Texas,3.9
2000,11,Texas,3.9
2000,12,Texas,3.5
2001,1,Texas,4.3
2001,2,Texas,4.1
2001,3,Texas,4.3
2001,4,Texas,4.3
2001,5,Texas,4.4
2001,6,Texas,5.3
2001,7,Texas,5.2
2001,8,Texas,5.4
2001,9,Texas,5.3
2001,10,Texas,5.4
2001,11,Texas,5.7
2001,12,Texas,5.6
2002,1,Texas,6.4
2002,2,Texas,6.1
2002,3,Texas,6.2
2002,4,Texas,6.2
2002,5,Texas,6.1
2002,6,Texas,6.9
2002,7,Texas,6.7
2002,8,Texas,6.5
2002,9,Texas,6.3
2002,10,Texas,6.1
2002,11,Texas,6.4
2002,12,Texas,6.2
2003,1,Texas,7
2003,2,Texas,6.8
2003,3,Texas,6.6
2003,4,Texas,6.5
2003,5,Texas,6.6
2003,6,Texas,7.6
2003,7,Texas,7.1
2003,8,Texas,6.9
2003,9,Texas,6.7
2003,10,Texas,6.3
2003,11,Texas,6.3
2003,12,Texas,5.8
2004,1,Texas,6.6
2004,2,Texas,6.2
2004,3,Texas,6.2
2004,4,Texas,5.7
2004,5,Texas,5.7
2004,6,Texas,6.4
2004,7,Texas,6.2
2004,8,Texas,5.8
2004,9,Texas,5.7
2004,10,Texas,5.6
2004,11,Texas,5.7
2004,12,Texas,5.5
2005,1,Texas,5.9
2005,2,Texas,5.9
2005,3,Texas,5.4
2005,4,Texas,5.2
2005,5,Texas,5.2
2005,6,Texas,5.7
2005,7,Texas,5.6
2005,8,Texas,5.4
2005,9,Texas,5.3
2005,10,Texas,5
2005,11,Texas,5.3
2005,12,Texas,5
2006,1,Texas,5.3
2006,2,Texas,5.3
2006,3,Texas,5
2006,4,Texas,4.9
2006,5,Texas,4.9
2006,6,Texas,5.4
2006,7,Texas,5.4
2006,8,Texas,5
2006,9,Texas,4.7
2006,10,Texas,4.3
2006,11,Texas,4.4
2006,12,Texas,4.1
2007,1,Texas,4.7
2007,2,Texas,4.5
2007,3,Texas,4.1
2007,4,Texas,4
2007,5,Texas,4
2007,6,Texas,4.6
2007,7,Texas,4.7
2007,8,Texas,4.3
2007,9,Texas,4.3
2007,10,Texas,4
2007,11,Texas,4.1
2007,12,Texas,4.2
2008,1,Texas,4.6
2008,2,Texas,4.3
2008,3,Texas,4.2
2008,4,Texas,3.9
2008,5,Texas,4.4
2008,6,Texas,5
2008,7,Texas,5.2
2008,8,Texas,5.2
2008,9,Texas,5.1
2008,10,Texas,5.1
2008,11,Texas,5.2
2008,12,Texas,5.5
2009,1,Texas,6.4
2009,2,Texas,6.5
2009,3,Texas,6.5
2009,4,Texas,6.1
2009,5,Texas,7.3
2009,6,Texas,8.5
2009,7,Texas,8.6
2009,8,Texas,8.4
2009,9,Texas,8.3
2009,10,Texas,8.1
2009,11,Texas,8
2009,12,Texas,8
2010,1,Texas,8.6
2010,2,Texas,8.4
2010,3,Texas,8.3
2010,4,Texas,7.9
2010,5,Texas,7.9
2010,6,Texas,8.4
2010,7,Texas,8.4
2010,8,Texas,8.2
2010,9,Texas,8
2010,10,Texas,7.8
2010,11,Texas,8.1
2010,12,Texas,7.8
2011,1,Texas,8.3
2011,2,Texas,8
2011,3,Texas,7.7
2011,4,Texas,7.4
2011,5,Texas,7.6
2011,6,Texas,8.4
2011,7,Texas,8.3
2011,8,Texas,8
2011,9,Texas,7.9
2011,10,Texas,7.5
2011,11,Texas,7.1
2011,12,Texas,6.9
2012,1,Texas,7.3
2012,2,Texas,7.1
2012,3,Texas,6.8
2012,4,Texas,6.4
2012,5,Texas,6.7
2012,6,Texas,7.3
2012,7,Texas,7.3
2012,8,Texas,6.9
2012,9,Texas,6.4
2012,10,Texas,6.3
2012,11,Texas,6.1
2012,12,Texas,6.2
2013,1,Texas,6.9
2013,2,Texas,6.5
2013,3,Texas,6.2
2013,4,Texas,6
2013,5,Texas,6.2
2013,6,Texas,6.8
2013,7,Texas,6.6
2013,8,Texas,6.3
2013,9,Texas,6.1
2013,10,Texas,6
2013,11,Texas,5.7
2013,12,Texas,5.4
2014,1,Texas,5.7
2014,2,Texas,5.7
2014,3,Texas,5.4
2014,4,Texas,4.8
2014,5,Texas,5
2014,6,Texas,5.5
2014,7,Texas,5.6
2014,8,Texas,5.3
2014,9,Texas,4.9
2014,10,Texas,4.6
2014,11,Texas,4.5
2014,12,Texas,4.2
2015,1,Texas,4.7
2015,2,Texas,4.4
2015,3,Texas,4.3
2015,4,Texas,4.1
2015,5,Texas,4.3
2015,6,Texas,4.7
2015,7,Texas,4.8
2015,8,Texas,4.6
2015,9,Texas,4.5
2015,10,Texas,4.4
2015,11,Texas,4.4
2015,12,Texas,4.2
2016,1,Texas,4.4
2016,2,Texas,4.3
2016,3,Texas,4.5
2016,4,Texas,4.2
2016,5,Texas,4.2
2016,6,Texas,4.8
2016,7,Texas,5.1
