year,month,states,unemployment_rate
1985,12,Georgia,5.4
1986,1,Georgia,5.5
1986,2,Georgia,6.3
1986,3,Georgia,5.9
1986,4,Georgia,5.7
1986,5,Georgia,6
1986,6,Georgia,6.7
1986,7,Georgia,6.5
1986,8,Georgia,5.8
1986,9,Georgia,6.1
1986,10,Georgia,6.1
1986,11,Georgia,5.7
1986,12,Georgia,5.2
1987,1,Georgia,6.1
1987,2,Georgia,6.1
1987,3,Georgia,5.8
1987,4,Georgia,5.2
1987,5,Georgia,5.2
1987,6,Georgia,5.8
1987,7,Georgia,5.8
1987,8,Georgia,5.6
1987,9,Georgia,5.8
1987,10,Georgia,5.9
1987,11,Georgia,5.4
1987,12,Georgia,5.3
1988,1,Georgia,6.2
1988,2,Georgia,6.1
1988,3,Georgia,5.8
1988,4,Georgia,5.6
1988,5,Georgia,5.9
1988,6,Georgia,5.9
1988,7,Georgia,5.8
1988,8,Georgia,5.7
1988,9,Georgia,5.7
1988,10,Georgia,5.5
1988,11,Georgia,5.1
1988,12,Georgia,5.1
1989,1,Georgia,5.8
1989,2,Georgia,5.5
1989,3,Georgia,5.2
1989,4,Georgia,5.5
1989,5,Georgia,5.3
1989,6,Georgia,6.3
1989,7,Georgia,5.7
1989,8,Georgia,5.4
1989,9,Georgia,5.6
1989,10,Georgia,5.5
1989,11,Georgia,5.4
1989,12,Georgia,4.9
1990,1,Georgia,5.5
1990,2,Georgia,5.4
1990,3,Georgia,4.9
1990,4,Georgia,5
1990,5,Georgia,5
1990,6,Georgia,5.5
1990,7,Georgia,5.8
1990,8,Georgia,5.7
1990,9,Georgia,5.9
1990,10,Georgia,5.5
1990,11,Georgia,5.7
1990,12,Georgia,5.6
1991,1,Georgia,6.1
1991,2,Georgia,6.3
1991,3,Georgia,5.8
1991,4,Georgia,5
1991,5,Georgia,5.3
1991,6,Georgia,5.7
1991,7,Georgia,5.1
1991,8,Georgia,4.7
1991,9,Georgia,4.7
1991,10,Georgia,4.6
1991,11,Georgia,4.4
1991,12,Georgia,4.6
1992,1,Georgia,5.5
1992,2,Georgia,7.5
1992,3,Georgia,7.2
1992,4,Georgia,6.8
1992,5,Georgia,6.9
1992,6,Georgia,7.9
1992,7,Georgia,7.4
1992,8,Georgia,7.2
1992,9,Georgia,7
1992,10,Georgia,6.6
1992,11,Georgia,6.6
1992,12,Georgia,6.3
1993,1,Georgia,7
1993,2,Georgia,6.8
1993,3,Georgia,6.3
1993,4,Georgia,5.7
1993,5,Georgia,5.6
1993,6,Georgia,6.4
1993,7,Georgia,6.3
1993,8,Georgia,5.9
1993,9,Georgia,5.7
1993,10,Georgia,5.9
1993,11,Georgia,5.3
1993,12,Georgia,5.2
1994,1,Georgia,6.5
1994,2,Georgia,6.2
1994,3,Georgia,5.8
1994,4,Georgia,5.3
1994,5,Georgia,4.9
1994,6,Georgia,5.5
1994,7,Georgia,5.6
1994,8,Georgia,5
1994,9,Georgia,4.8
1994,10,Georgia,4.8
1994,11,Georgia,4.3
1994,12,Georgia,4
1995,1,Georgia,4.9
1995,2,Georgia,4.4
1995,3,Georgia,4.3
1995,4,Georgia,4.8
1995,5,Georgia,4.8
1995,6,Georgia,5.3
1995,7,Georgia,5.6
1995,8,Georgia,5.1
1995,9,Georgia,5
1995,10,Georgia,4.9
1995,11,Georgia,4.6
1995,12,Georgia,4.4
1996,1,Georgia,4.9
1996,2,Georgia,4.6
1996,3,Georgia,4.6
1996,4,Georgia,4.3
1996,5,Georgia,4.6
1996,6,Georgia,4.8
1996,7,Georgia,5.1
1996,8,Georgia,4.5
1996,9,Georgia,4.6
1996,10,Georgia,4.7
1996,11,Georgia,4.6
1996,12,Georgia,4.7
1997,1,Georgia,5.3
1997,2,Georgia,5.2
1997,3,Georgia,4.9
1997,4,Georgia,4.4
1997,5,Georgia,4.4
1997,6,Georgia,4.9
1997,7,Georgia,4.7
1997,8,Georgia,4.5
1997,9,Georgia,4.4
1997,10,Georgia,4.1
1997,11,Georgia,3.9
1997,12,Georgia,4.1
1998,1,Georgia,4.6
1998,2,Georgia,4.6
1998,3,Georgia,4.6
1998,4,Georgia,3.8
1998,5,Georgia,4
1998,6,Georgia,4.7
1998,7,Georgia,4.7
1998,8,Georgia,4.2
1998,9,Georgia,4.2
1998,10,Georgia,4.2
1998,11,Georgia,3.9
1998,12,Georgia,3.7
1999,1,Georgia,4.2
1999,2,Georgia,4.4
1999,3,Georgia,3.9
1999,4,Georgia,3.9
1999,5,Georgia,3.6
1999,6,Georgia,4.1
1999,7,Georgia,4.2
1999,8,Georgia,4
1999,9,Georgia,4
1999,10,Georgia,3.8
1999,11,Georgia,3.5
1999,12,Georgia,3.5
2000,1,Georgia,3.8
2000,2,Georgia,3.7
2000,3,Georgia,3.8
2000,4,Georgia,3.3
2000,5,Georgia,3.7
2000,6,Georgia,4
2000,7,Georgia,3.9
2000,8,Georgia,3.9
2000,9,Georgia,3.5
2000,10,Georgia,3.3
2000,11,Georgia,3
2000,12,Georgia,3
2001,1,Georgia,3.8
2001,2,Georgia,3.7
2001,3,Georgia,3.7
2001,4,Georgia,3.6
2001,5,Georgia,3.4
2001,6,Georgia,4.1
2001,7,Georgia,4
2001,8,Georgia,4.2
2001,9,Georgia,4.2
2001,10,Georgia,4.6
2001,11,Georgia,4.6
2001,12,Georgia,4.7
2002,1,Georgia,5.2
2002,2,Georgia,5.1
2002,3,Georgia,5.1
2002,4,Georgia,4.9
2002,5,Georgia,4.8
2002,6,Georgia,5.4
2002,7,Georgia,5.2
2002,8,Georgia,5.1
2002,9,Georgia,4.8
2002,10,Georgia,4.8
2002,11,Georgia,4.8
2002,12,Georgia,4.9
2003,1,Georgia,5.2
2003,2,Georgia,4.9
2003,3,Georgia,4.8
2003,4,Georgia,4.8
2003,5,Georgia,4.9
2003,6,Georgia,5.7
2003,7,Georgia,5.4
2003,8,Georgia,4.9
2003,9,Georgia,4.6
2003,10,Georgia,4.4
2003,11,Georgia,4.3
2003,12,Georgia,4
2004,1,Georgia,4.5
2004,2,Georgia,4.2
2004,3,Georgia,4.4
2004,4,Georgia,4.2
2004,5,Georgia,4.5
2004,6,Georgia,5.3
2004,7,Georgia,5.2
2004,8,Georgia,5
2004,9,Georgia,4.8
2004,10,Georgia,4.9
2004,11,Georgia,5
2004,12,Georgia,5.1
2005,1,Georgia,5.3
2005,2,Georgia,5.6
2005,3,Georgia,5.2
2005,4,Georgia,5.1
2005,5,Georgia,5.3
2005,6,Georgia,5.7
2005,7,Georgia,5.6
2005,8,Georgia,5.3
2005,9,Georgia,5.7
2005,10,Georgia,5.3
2005,11,Georgia,5.2
2005,12,Georgia,4.9
2006,1,Georgia,4.9
2006,2,Georgia,4.9
2006,3,Georgia,4.5
2006,4,Georgia,4.5
2006,5,Georgia,4.7
2006,6,Georgia,5.1
2006,7,Georgia,5.2
2006,8,Georgia,4.9
2006,9,Georgia,4.6
2006,10,Georgia,4.5
2006,11,Georgia,4.4
2006,12,Georgia,4.3
2007,1,Georgia,4.5
2007,2,Georgia,4.3
2007,3,Georgia,4
2007,4,Georgia,4.1
2007,5,Georgia,4.1
2007,6,Georgia,4.7
2007,7,Georgia,5
2007,8,Georgia,4.6
2007,9,Georgia,4.7
2007,10,Georgia,4.7
2007,11,Georgia,4.6
2007,12,Georgia,5
2008,1,Georgia,5.3
2008,2,Georgia,5.3
2008,3,Georgia,5.2
2008,4,Georgia,5
2008,5,Georgia,5.6
2008,6,Georgia,6.1
2008,7,Georgia,6.5
2008,8,Georgia,6.6
2008,9,Georgia,6.7
2008,10,Georgia,7.2
2008,11,Georgia,7.3
2008,12,Georgia,8.1
2009,1,Georgia,9
2009,2,Georgia,9.5
2009,3,Georgia,9.4
2009,4,Georgia,9
2009,5,Georgia,9.5
2009,6,Georgia,10.5
2009,7,Georgia,10.5
2009,8,Georgia,10.3
2009,9,Georgia,10.3
2009,10,Georgia,10.5
2009,11,Georgia,10.2
2009,12,Georgia,10.4
2010,1,Georgia,10.9
2010,2,Georgia,10.9
2010,3,Georgia,10.4
2010,4,Georgia,9.9
2010,5,Georgia,10.1
2010,6,Georgia,10.6
2010,7,Georgia,10.7
2010,8,Georgia,10.8
2010,9,Georgia,10.5
2010,10,Georgia,10.5
2010,11,Georgia,10.7
2010,12,Georgia,10.6
2011,1,Georgia,10.8
2011,2,Georgia,10.4
2011,3,Georgia,10
2011,4,Georgia,9.7
2011,5,Georgia,10
2011,6,Georgia,10.8
2011,7,Georgia,10.7
2011,8,Georgia,10.6
2011,9,Georgia,10.4
2011,10,Georgia,10.1
2011,11,Georgia,9.5
2011,12,Georgia,9.7
2012,1,Georgia,9.8
2012,2,Georgia,9.7
2012,3,Georgia,9.3
2012,4,Georgia,8.9
2012,5,Georgia,9
2012,6,Georgia,9.7
2012,7,Georgia,9.8
2012,8,Georgia,9.3
2012,9,Georgia,8.7
2012,10,Georgia,8.8
2012,11,Georgia,8.3
2012,12,Georgia,8.7
2013,1,Georgia,9.1
2013,2,Georgia,8.6
2013,3,Georgia,8.2
2013,4,Georgia,7.9
2013,5,Georgia,8.2
2013,6,Georgia,8.9
2013,7,Georgia,8.8
2013,8,Georgia,8.2
2013,9,Georgia,7.9
2013,10,Georgia,8
2013,11,Georgia,7.3
2013,12,Georgia,7.3
2014,1,Georgia,7.4
2014,2,Georgia,7.5
2014,3,Georgia,7.3
2014,4,Georgia,6.7
2014,5,Georgia,7.2
2014,6,Georgia,7.6
2014,7,Georgia,8
2014,8,Georgia,7.6
2014,9,Georgia,6.9
2014,10,Georgia,6.6
2014,11,Georgia,6.3
2014,12,Georgia,6.1
2015,1,Georgia,6.5
2015,2,Georgia,6.3
2015,3,Georgia,5.9
2015,4,Georgia,5.7
2015,5,Georgia,6.1
2015,6,Georgia,6.3
2015,7,Georgia,6.3
2015,8,Georgia,5.9
2015,9,Georgia,5.6
2015,10,Georgia,5.6
2015,11,Georgia,5.2
2015,12,Georgia,5.1
2016,1,Georgia,5.4
2016,2,Georgia,5.6
2016,3,Georgia,5.4
2016,4,Georgia,5
2016,5,Georgia,4.7
2016,6,Georgia,5.5
2016,7,Georgia,5.4
