year,month,states,unemployment_rate
1984,5,Alaska,10.1
1984,6,Alaska,10
1984,7,Alaska,8.7
1984,8,Alaska,8.1
1984,9,Alaska,8.5
1984,10,Alaska,8.7
1984,11,Alaska,9.4
1984,12,Alaska,9.3
1985,1,Alaska,10.6
1985,2,Alaska,11
1985,3,Alaska,10.9
1985,4,Alaska,10.5
1985,5,Alaska,9.7
1985,6,Alaska,9.9
1985,7,Alaska,8.9
1985,8,Alaska,8.2
1985,9,Alaska,8.3
1985,10,Alaska,8.8
1985,11,Alaska,9.7
1985,12,Alaska,10.1
1986,1,Alaska,11.4
1986,2,Alaska,12
1986,3,Alaska,12
1986,4,Alaska,11.9
1986,5,Alaska,11.1
1986,6,Alaska,11.3
1986,7,Alaska,10.2
1986,8,Alaska,9.8
1986,9,Alaska,9.9
1986,10,Alaska,10.2
1986,11,Alaska,10.6
1986,12,Alaska,11
1987,1,Alaska,12
1987,2,Alaska,12.2
1987,3,Alaska,12
1987,4,Alaska,11.1
1987,5,Alaska,10.6
1987,6,Alaska,10.7
1987,7,Alaska,9.1
1987,8,Alaska,8.5
1987,9,Alaska,9
1987,10,Alaska,9.2
1987,11,Alaska,9.5
1987,12,Alaska,9.5
1988,1,Alaska,10.5
1988,2,Alaska,10.8
1988,3,Alaska,10.4
1988,4,Alaska,9.5
1988,5,Alaska,9.1
1988,6,Alaska,8.9
1988,7,Alaska,7.7
1988,8,Alaska,7.3
1988,9,Alaska,7.5
1988,10,Alaska,7.8
1988,11,Alaska,8.2
1988,12,Alaska,8
1989,1,Alaska,8.9
1989,2,Alaska,9
1989,3,Alaska,8.2
1989,4,Alaska,7.3
1989,5,Alaska,6.7
1989,6,Alaska,6.8
1989,7,Alaska,5.8
1989,8,Alaska,5.4
1989,9,Alaska,6
1989,10,Alaska,6.3
1989,11,Alaska,6.9
1989,12,Alaska,7.1
1990,1,Alaska,8.5
1990,2,Alaska,8.6
1990,3,Alaska,8.2
1990,4,Alaska,7.6
1990,5,Alaska,7.2
1990,6,Alaska,7.1
1990,7,Alaska,6.1
1990,8,Alaska,6
1990,9,Alaska,6.2
1990,10,Alaska,6.7
1990,11,Alaska,7.2
1990,12,Alaska,7.5
1991,1,Alaska,8.7
1991,2,Alaska,9.1
1991,3,Alaska,8.9
1991,4,Alaska,8.5
1991,5,Alaska,8.2
1991,6,Alaska,8.5
1991,7,Alaska,7.6
1991,8,Alaska,7.3
1991,9,Alaska,7.9
1991,10,Alaska,8.4
1991,11,Alaska,9.1
1991,12,Alaska,9.5
1992,1,Alaska,10.6
1992,2,Alaska,10.7
1992,3,Alaska,10.2
1992,4,Alaska,9.5
1992,5,Alaska,9.1
1992,6,Alaska,9.1
1992,7,Alaska,7.9
1992,8,Alaska,7.5
1992,9,Alaska,7.8
1992,10,Alaska,8.1
1992,11,Alaska,8.4
1992,12,Alaska,8.3
1993,1,Alaska,9
1993,2,Alaska,9.1
1993,3,Alaska,8.7
1993,4,Alaska,8.2
1993,5,Alaska,7.8
1993,6,Alaska,7.7
1993,7,Alaska,6.7
1993,8,Alaska,6.3
1993,9,Alaska,6.7
1993,10,Alaska,7
1993,11,Alaska,7.5
1993,12,Alaska,7.6
1994,1,Alaska,8.8
1994,2,Alaska,9
1994,3,Alaska,8.7
1994,4,Alaska,8.2
1994,5,Alaska,7.9
1994,6,Alaska,7.6
1994,7,Alaska,6.8
1994,8,Alaska,6.3
1994,9,Alaska,6.4
1994,10,Alaska,6.8
1994,11,Alaska,7.3
1994,12,Alaska,7.5
1995,1,Alaska,8.5
1995,2,Alaska,8.6
1995,3,Alaska,8.1
1995,4,Alaska,7.4
1995,5,Alaska,7
1995,6,Alaska,7.3
1995,7,Alaska,6.3
1995,8,Alaska,6
1995,9,Alaska,6.5
1995,10,Alaska,6.8
1995,11,Alaska,7.5
1995,12,Alaska,7.9
1996,1,Alaska,9
1996,2,Alaska,9
1996,3,Alaska,8.7
1996,4,Alaska,8.1
1996,5,Alaska,7.4
1996,6,Alaska,7.5
1996,7,Alaska,6.7
1996,8,Alaska,6.3
1996,9,Alaska,6.5
1996,10,Alaska,6.9
1996,11,Alaska,7.4
1996,12,Alaska,7.8
1997,1,Alaska,8.6
1997,2,Alaska,8.8
1997,3,Alaska,8.4
1997,4,Alaska,7.8
1997,5,Alaska,7.1
1997,6,Alaska,7.2
1997,7,Alaska,6.3
1997,8,Alaska,5.9
1997,9,Alaska,6.1
1997,10,Alaska,6.3
1997,11,Alaska,6.6
1997,12,Alaska,6.7
1998,1,Alaska,7.5
1998,2,Alaska,7.6
1998,3,Alaska,7.2
1998,4,Alaska,6.5
1998,5,Alaska,6.2
1998,6,Alaska,6.5
1998,7,Alaska,5.5
1998,8,Alaska,5.2
1998,9,Alaska,5.5
1998,10,Alaska,5.8
1998,11,Alaska,6.3
1998,12,Alaska,6.5
1999,1,Alaska,7.5
1999,2,Alaska,8
1999,3,Alaska,7.5
1999,4,Alaska,6.9
1999,5,Alaska,6.6
1999,6,Alaska,6.6
1999,7,Alaska,5.7
1999,8,Alaska,5.2
1999,9,Alaska,5.4
1999,10,Alaska,5.7
1999,11,Alaska,6.2
1999,12,Alaska,6.4
2000,1,Alaska,7.4
2000,2,Alaska,7.5
2000,3,Alaska,7.2
2000,4,Alaska,6.7
2000,5,Alaska,6.4
2000,6,Alaska,6.4
2000,7,Alaska,5.5
2000,8,Alaska,5.2
2000,9,Alaska,5.6
2000,10,Alaska,5.8
2000,11,Alaska,6.3
2000,12,Alaska,6.5
2001,1,Alaska,7.5
2001,2,Alaska,7.4
2001,3,Alaska,7.1
2001,4,Alaska,6.7
2001,5,Alaska,6.4
2001,6,Alaska,6.5
2001,7,Alaska,5.6
2001,8,Alaska,5.3
2001,9,Alaska,5.5
2001,10,Alaska,5.9
2001,11,Alaska,6.5
2001,12,Alaska,6.8
2002,1,Alaska,7.8
2002,2,Alaska,8
2002,3,Alaska,8
2002,4,Alaska,7.6
2002,5,Alaska,7.2
2002,6,Alaska,7.4
2002,7,Alaska,6.6
2002,8,Alaska,6.3
2002,9,Alaska,6.6
2002,10,Alaska,6.9
2002,11,Alaska,7.4
2002,12,Alaska,7.7
2003,1,Alaska,8.7
2003,2,Alaska,9
2003,3,Alaska,8.7
2003,4,Alaska,8.2
2003,5,Alaska,7.7
2003,6,Alaska,7.9
2003,7,Alaska,7.1
2003,8,Alaska,6.7
2003,9,Alaska,6.9
2003,10,Alaska,7.2
2003,11,Alaska,7.8
2003,12,Alaska,8
2004,1,Alaska,8.8
2004,2,Alaska,8.9
2004,3,Alaska,8.5
2004,4,Alaska,7.8
2004,5,Alaska,7.4
2004,6,Alaska,7.6
2004,7,Alaska,6.5
2004,8,Alaska,6.2
2004,9,Alaska,6.5
2004,10,Alaska,6.8
2004,11,Alaska,7.2
2004,12,Alaska,7.3
2005,1,Alaska,8.1
2005,2,Alaska,8.2
2005,3,Alaska,7.7
2005,4,Alaska,7
2005,5,Alaska,6.7
2005,6,Alaska,6.8
2005,7,Alaska,6
2005,8,Alaska,5.7
2005,9,Alaska,6
2005,10,Alaska,6.4
2005,11,Alaska,6.9
2005,12,Alaska,7.1
2006,1,Alaska,7.9
2006,2,Alaska,7.9
2006,3,Alaska,7.5
2006,4,Alaska,7
2006,5,Alaska,6.6
2006,6,Alaska,6.5
2006,7,Alaska,5.8
2006,8,Alaska,5.5
2006,9,Alaska,5.7
2006,10,Alaska,6
2006,11,Alaska,6.4
2006,12,Alaska,6.6
2007,1,Alaska,7.3
2007,2,Alaska,7.3
2007,3,Alaska,7.1
2007,4,Alaska,6.5
2007,5,Alaska,6.2
2007,6,Alaska,6.4
2007,7,Alaska,5.6
2007,8,Alaska,5.4
2007,9,Alaska,5.6
2007,10,Alaska,5.8
2007,11,Alaska,6.3
2007,12,Alaska,6.5
2008,1,Alaska,7.4
2008,2,Alaska,7.6
2008,3,Alaska,7.3
2008,4,Alaska,6.9
2008,5,Alaska,6.6
2008,6,Alaska,6.7
2008,7,Alaska,6
2008,8,Alaska,5.8
2008,9,Alaska,5.9
2008,10,Alaska,6.3
2008,11,Alaska,6.8
2008,12,Alaska,7
2009,1,Alaska,8
2009,2,Alaska,8.3
2009,3,Alaska,8.3
2009,4,Alaska,7.9
2009,5,Alaska,7.7
2009,6,Alaska,7.9
2009,7,Alaska,7.1
2009,8,Alaska,6.9
2009,9,Alaska,7.2
2009,10,Alaska,7.6
2009,11,Alaska,8
2009,12,Alaska,8
2010,1,Alaska,8.9
2010,2,Alaska,9.1
2010,3,Alaska,8.9
2010,4,Alaska,8.3
2010,5,Alaska,7.8
2010,6,Alaska,7.8
2010,7,Alaska,7
2010,8,Alaska,6.8
2010,9,Alaska,7
2010,10,Alaska,7.3
2010,11,Alaska,7.7
2010,12,Alaska,8
2011,1,Alaska,8.7
2011,2,Alaska,8.8
2011,3,Alaska,8.4
2011,4,Alaska,7.9
2011,5,Alaska,7.4
2011,6,Alaska,7.6
2011,7,Alaska,6.8
2011,8,Alaska,6.6
2011,9,Alaska,6.7
2011,10,Alaska,7
2011,11,Alaska,7.4
2011,12,Alaska,7.8
2012,1,Alaska,8.3
2012,2,Alaska,8.3
2012,3,Alaska,8
2012,4,Alaska,7.5
2012,5,Alaska,7.1
2012,6,Alaska,7.2
2012,7,Alaska,6.4
2012,8,Alaska,6.1
2012,9,Alaska,6.2
2012,10,Alaska,6.4
2012,11,Alaska,6.8
2012,12,Alaska,7.2
2013,1,Alaska,7.9
2013,2,Alaska,7.9
2013,3,Alaska,7.5
2013,4,Alaska,7.1
2013,5,Alaska,6.8
2013,6,Alaska,7.1
2013,7,Alaska,6.2
2013,8,Alaska,6
2013,9,Alaska,6.2
2013,10,Alaska,6.6
2013,11,Alaska,6.9
2013,12,Alaska,7
2014,1,Alaska,7.8
2014,2,Alaska,8
2014,3,Alaska,7.6
2014,4,Alaska,7.2
2014,5,Alaska,6.8
2014,6,Alaska,7.1
2014,7,Alaska,6.3
2014,8,Alaska,6.1
2014,9,Alaska,6.2
2014,10,Alaska,6.2
2014,11,Alaska,6.5
2014,12,Alaska,6.6
2015,1,Alaska,7.2
2015,2,Alaska,7.4
2015,3,Alaska,7.1
2015,4,Alaska,6.6
2015,5,Alaska,6.3
2015,6,Alaska,6.6
2015,7,Alaska,5.8
2015,8,Alaska,5.6
2015,9,Alaska,5.8
2015,10,Alaska,6.2
2015,11,Alaska,6.5
2015,12,Alaska,6.7
2016,1,Alaska,7.3
2016,2,Alaska,7.7
2016,3,Alaska,7.3
2016,4,Alaska,6.9
2016,5,Alaska,6.6
2016,6,Alaska,6.7
2016,7,Alaska,6.1
