year,month,states,unemployment_rate
1986,5,Nebraska,4.7
1986,6,Nebraska,5.1
1986,7,Nebraska,4.9
1986,8,Nebraska,4.4
1986,9,Nebraska,4.4
1986,10,Nebraska,4.4
1986,11,Nebraska,4.6
1986,12,Nebraska,4.7
1987,1,Nebraska,5.5
1987,2,Nebraska,5.4
1987,3,Nebraska,5.1
1987,4,Nebraska,3.9
1987,5,Nebraska,4.4
1987,6,Nebraska,4.8
1987,7,Nebraska,4.6
1987,8,Nebraska,4.1
1987,9,Nebraska,3.9
1987,10,Nebraska,3.8
1987,11,Nebraska,3.7
1987,12,Nebraska,3.8
1988,1,Nebraska,4.7
1988,2,Nebraska,4.5
1988,3,Nebraska,4.1
1988,4,Nebraska,3.4
1988,5,Nebraska,3.5
1988,6,Nebraska,3.8
1988,7,Nebraska,3.7
1988,8,Nebraska,3.3
1988,9,Nebraska,3.2
1988,10,Nebraska,3
1988,11,Nebraska,2.9
1988,12,Nebraska,3
1989,1,Nebraska,3.8
1989,2,Nebraska,3.5
1989,3,Nebraska,3.2
1989,4,Nebraska,2.9
1989,5,Nebraska,2.8
1989,6,Nebraska,3.3
1989,7,Nebraska,3.1
1989,8,Nebraska,2.7
1989,9,Nebraska,2.6
1989,10,Nebraska,2.5
1989,11,Nebraska,2.3
1989,12,Nebraska,2.6
1990,1,Nebraska,3.1
1990,2,Nebraska,2.8
1990,3,Nebraska,2.5
1990,4,Nebraska,2.3
1990,5,Nebraska,2.1
1990,6,Nebraska,2.5
1990,7,Nebraska,2.5
1990,8,Nebraska,2.2
1990,9,Nebraska,2.1
1990,10,Nebraska,2
1990,11,Nebraska,1.9
1990,12,Nebraska,2.2
1991,1,Nebraska,3.2
1991,2,Nebraska,2.9
1991,3,Nebraska,2.7
1991,4,Nebraska,2.4
1991,5,Nebraska,2.5
1991,6,Nebraska,3
1991,7,Nebraska,2.9
1991,8,Nebraska,2.6
1991,9,Nebraska,2.4
1991,10,Nebraska,2.3
1991,11,Nebraska,2.5
1991,12,Nebraska,2.6
1992,1,Nebraska,3.5
1992,2,Nebraska,3.2
1992,3,Nebraska,3.1
1992,4,Nebraska,2.7
1992,5,Nebraska,2.8
1992,6,Nebraska,3.3
1992,7,Nebraska,3.2
1992,8,Nebraska,2.7
1992,9,Nebraska,2.6
1992,10,Nebraska,2.4
1992,11,Nebraska,2.4
1992,12,Nebraska,2.6
1993,1,Nebraska,3.6
1993,2,Nebraska,3.3
1993,3,Nebraska,3.2
1993,4,Nebraska,2.8
1993,5,Nebraska,2.7
1993,6,Nebraska,3.1
1993,7,Nebraska,2.9
1993,8,Nebraska,2.5
1993,9,Nebraska,2.3
1993,10,Nebraska,2.3
1993,11,Nebraska,2.2
1993,12,Nebraska,2.4
1994,1,Nebraska,3.3
1994,2,Nebraska,3.2
1994,3,Nebraska,3.1
1994,4,Nebraska,2.5
1994,5,Nebraska,2.5
1994,6,Nebraska,2.9
1994,7,Nebraska,2.8
1994,8,Nebraska,2.4
1994,9,Nebraska,2.3
1994,10,Nebraska,2.3
1994,11,Nebraska,2.1
1994,12,Nebraska,2.4
1995,1,Nebraska,3.1
1995,2,Nebraska,2.8
1995,3,Nebraska,2.7
1995,4,Nebraska,2.6
1995,5,Nebraska,2.7
1995,6,Nebraska,2.9
1995,7,Nebraska,2.9
1995,8,Nebraska,2.4
1995,9,Nebraska,2.4
1995,10,Nebraska,2.4
1995,11,Nebraska,2.3
1995,12,Nebraska,2.6
1996,1,Nebraska,3.3
1996,2,Nebraska,3.1
1996,3,Nebraska,3
1996,4,Nebraska,2.7
1996,5,Nebraska,2.7
1996,6,Nebraska,3
1996,7,Nebraska,3.1
1996,8,Nebraska,2.5
1996,9,Nebraska,2.4
1996,10,Nebraska,2.3
1996,11,Nebraska,2.3
1996,12,Nebraska,2.4
1997,1,Nebraska,3.2
1997,2,Nebraska,3
1997,3,Nebraska,2.7
1997,4,Nebraska,2.4
1997,5,Nebraska,2.4
1997,6,Nebraska,2.8
1997,7,Nebraska,2.7
1997,8,Nebraska,2.3
1997,9,Nebraska,2.2
1997,10,Nebraska,2.1
1997,11,Nebraska,1.9
1997,12,Nebraska,2.2
1998,1,Nebraska,2.9
1998,2,Nebraska,2.7
1998,3,Nebraska,2.7
1998,4,Nebraska,2.2
1998,5,Nebraska,2.3
1998,6,Nebraska,2.8
1998,7,Nebraska,2.8
1998,8,Nebraska,2.5
1998,9,Nebraska,2.4
1998,10,Nebraska,2.4
1998,11,Nebraska,2.4
1998,12,Nebraska,2.6
1999,1,Nebraska,3.3
1999,2,Nebraska,3
1999,3,Nebraska,2.9
1999,4,Nebraska,2.6
1999,5,Nebraska,2.7
1999,6,Nebraska,3.1
1999,7,Nebraska,3.1
1999,8,Nebraska,2.7
1999,9,Nebraska,2.6
1999,10,Nebraska,2.5
1999,11,Nebraska,2.5
1999,12,Nebraska,2.6
2000,1,Nebraska,3.2
2000,2,Nebraska,3.1
2000,3,Nebraska,3
2000,4,Nebraska,2.7
2000,5,Nebraska,2.8
2000,6,Nebraska,3
2000,7,Nebraska,3
2000,8,Nebraska,2.7
2000,9,Nebraska,2.6
2000,10,Nebraska,2.6
2000,11,Nebraska,2.6
2000,12,Nebraska,2.6
2001,1,Nebraska,3.4
2001,2,Nebraska,3.3
2001,3,Nebraska,3.2
2001,4,Nebraska,2.9
2001,5,Nebraska,2.9
2001,6,Nebraska,3.3
2001,7,Nebraska,3.3
2001,8,Nebraska,3
2001,9,Nebraska,2.9
2001,10,Nebraska,3
2001,11,Nebraska,3
2001,12,Nebraska,3.2
2002,1,Nebraska,4.1
2002,2,Nebraska,4
2002,3,Nebraska,3.9
2002,4,Nebraska,3.6
2002,5,Nebraska,3.5
2002,6,Nebraska,4
2002,7,Nebraska,3.8
2002,8,Nebraska,3.4
2002,9,Nebraska,3.4
2002,10,Nebraska,3.3
2002,11,Nebraska,3.3
2002,12,Nebraska,3.5
2003,1,Nebraska,4.4
2003,2,Nebraska,4.2
2003,3,Nebraska,4.2
2003,4,Nebraska,3.9
2003,5,Nebraska,3.9
2003,6,Nebraska,4.3
2003,7,Nebraska,4.2
2003,8,Nebraska,3.8
2003,9,Nebraska,3.7
2003,10,Nebraska,3.6
2003,11,Nebraska,3.5
2003,12,Nebraska,3.6
2004,1,Nebraska,4.5
2004,2,Nebraska,4.3
2004,3,Nebraska,4.1
2004,4,Nebraska,3.6
2004,5,Nebraska,3.7
2004,6,Nebraska,4
2004,7,Nebraska,4
2004,8,Nebraska,3.7
2004,9,Nebraska,3.7
2004,10,Nebraska,3.5
2004,11,Nebraska,3.5
2004,12,Nebraska,3.7
2005,1,Nebraska,4.6
2005,2,Nebraska,4.4
2005,3,Nebraska,4.2
2005,4,Nebraska,3.7
2005,5,Nebraska,3.7
2005,6,Nebraska,4
2005,7,Nebraska,3.9
2005,8,Nebraska,3.5
2005,9,Nebraska,3.4
2005,10,Nebraska,3.3
2005,11,Nebraska,3.3
2005,12,Nebraska,3.6
2006,1,Nebraska,3.7
2006,2,Nebraska,3.5
2006,3,Nebraska,3.3
2006,4,Nebraska,3
2006,5,Nebraska,3
2006,6,Nebraska,3.3
2006,7,Nebraska,3.4
2006,8,Nebraska,3
2006,9,Nebraska,2.9
2006,10,Nebraska,2.8
2006,11,Nebraska,2.7
2006,12,Nebraska,2.9
2007,1,Nebraska,3.4
2007,2,Nebraska,3.4
2007,3,Nebraska,2.9
2007,4,Nebraska,2.6
2007,5,Nebraska,3
2007,6,Nebraska,3.3
2007,7,Nebraska,3.3
2007,8,Nebraska,2.9
2007,9,Nebraska,2.8
2007,10,Nebraska,2.8
2007,11,Nebraska,2.9
2007,12,Nebraska,2.6
2008,1,Nebraska,3.5
2008,2,Nebraska,3.4
2008,3,Nebraska,3.3
2008,4,Nebraska,3
2008,5,Nebraska,3.1
2008,6,Nebraska,3.5
2008,7,Nebraska,3.5
2008,8,Nebraska,3.2
2008,9,Nebraska,3.2
2008,10,Nebraska,3.3
2008,11,Nebraska,3.3
2008,12,Nebraska,3.7
2009,1,Nebraska,4.7
2009,2,Nebraska,4.5
2009,3,Nebraska,4.7
2009,4,Nebraska,4.6
2009,5,Nebraska,4.6
2009,6,Nebraska,4.8
2009,7,Nebraska,4.9
2009,8,Nebraska,4.7
2009,9,Nebraska,4.6
2009,10,Nebraska,4.4
2009,11,Nebraska,4.3
2009,12,Nebraska,4.7
2010,1,Nebraska,5.4
2010,2,Nebraska,5.3
2010,3,Nebraska,5.2
2010,4,Nebraska,4.6
2010,5,Nebraska,4.5
2010,6,Nebraska,4.9
2010,7,Nebraska,4.7
2010,8,Nebraska,4.4
2010,9,Nebraska,4.2
2010,10,Nebraska,4.1
2010,11,Nebraska,4.1
2010,12,Nebraska,4.3
2011,1,Nebraska,5.1
2011,2,Nebraska,4.9
2011,3,Nebraska,4.8
2011,4,Nebraska,4.3
2011,5,Nebraska,4.3
2011,6,Nebraska,4.7
2011,7,Nebraska,4.6
2011,8,Nebraska,4.3
2011,9,Nebraska,4.1
2011,10,Nebraska,4
2011,11,Nebraska,3.7
2011,12,Nebraska,4.2
2012,1,Nebraska,4.5
2012,2,Nebraska,4.5
2012,3,Nebraska,4.2
2012,4,Nebraska,3.9
2012,5,Nebraska,3.9
2012,6,Nebraska,4.2
2012,7,Nebraska,4.3
2012,8,Nebraska,3.9
2012,9,Nebraska,3.6
2012,10,Nebraska,3.6
2012,11,Nebraska,3.5
2012,12,Nebraska,3.9
2013,1,Nebraska,4.4
2013,2,Nebraska,4.3
2013,3,Nebraska,4
2013,4,Nebraska,3.8
2013,5,Nebraska,3.8
2013,6,Nebraska,4.1
2013,7,Nebraska,4.1
2013,8,Nebraska,3.6
2013,9,Nebraska,3.4
2013,10,Nebraska,3.3
2013,11,Nebraska,3.1
2013,12,Nebraska,3.4
2014,1,Nebraska,3.9
2014,2,Nebraska,3.8
2014,3,Nebraska,3.9
2014,4,Nebraska,3.2
2014,5,Nebraska,3.2
2014,6,Nebraska,3.5
2014,7,Nebraska,3.7
2014,8,Nebraska,3.1
2014,9,Nebraska,2.8
2014,10,Nebraska,2.7
2014,11,Nebraska,2.5
2014,12,Nebraska,2.8
2015,1,Nebraska,3.4
2015,2,Nebraska,3.2
2015,3,Nebraska,3.1
2015,4,Nebraska,2.8
2015,5,Nebraska,2.9
2015,6,Nebraska,3.2
2015,7,Nebraska,3.4
2015,8,Nebraska,3
2015,9,Nebraska,2.8
2015,10,Nebraska,2.7
2015,11,Nebraska,2.5
2015,12,Nebraska,2.9
2016,1,Nebraska,3.4
2016,2,Nebraska,3.3
2016,3,Nebraska,3.2
2016,4,Nebraska,3
2016,5,Nebraska,2.8
2016,6,Nebraska,3.3
2016,7,Nebraska,3.5
