year,month,states,unemployment_rate
2001,6,District of Columbia,6.8
2001,7,District of Columbia,6.7
2001,8,District of Columbia,6.6
2001,9,District of Columbia,6.6
2001,10,District of Columbia,6.5
2001,11,District of Columbia,6.6
2001,12,District of Columbia,6.2
2002,1,District of Columbia,6.9
2002,2,District of Columbia,6.8
2002,3,District of Columbia,6.5
2002,4,District of Columbia,5.8
2002,5,District of Columbia,6.1
2002,6,District of Columbia,6.7
2002,7,District of Columbia,6.6
2002,8,District of Columbia,6.3
2002,9,District of Columbia,6.3
2002,10,District of Columbia,6.3
2002,11,District of Columbia,6.3
2002,12,District of Columbia,6.3
2003,1,District of Columbia,6.9
2003,2,District of Columbia,7
2003,3,District of Columbia,6.8
2003,4,District of Columbia,6.2
2003,5,District of Columbia,6.5
2003,6,District of Columbia,7.4
2003,7,District of Columbia,7.2
2003,8,District of Columbia,7
2003,9,District of Columbia,6.8
2003,10,District of Columbia,6.8
2003,11,District of Columbia,6.8
2003,12,District of Columbia,6.6
2004,1,District of Columbia,7.2
2004,2,District of Columbia,7.3
2004,3,District of Columbia,7.4
2004,4,District of Columbia,6.9
2004,5,District of Columbia,7.4
2004,6,District of Columbia,8.3
2004,7,District of Columbia,8.4
2004,8,District of Columbia,8.2
2004,9,District of Columbia,8.3
2004,10,District of Columbia,8.2
2004,11,District of Columbia,8.1
2004,12,District of Columbia,7.7
2005,1,District of Columbia,7.8
2005,2,District of Columbia,7.4
2005,3,District of Columbia,7
2005,4,District of Columbia,6.2
2005,5,District of Columbia,6.5
2005,6,District of Columbia,6.8
2005,7,District of Columbia,6.3
2005,8,District of Columbia,5.8
2005,9,District of Columbia,5.8
2005,10,District of Columbia,5.7
2005,11,District of Columbia,5.7
2005,12,District of Columbia,5.5
2006,1,District of Columbia,5.9
2006,2,District of Columbia,5.9
2006,3,District of Columbia,5.7
2006,4,District of Columbia,5.2
2006,5,District of Columbia,5.6
2006,6,District of Columbia,6.2
2006,7,District of Columbia,6.1
2006,8,District of Columbia,5.9
2006,9,District of Columbia,6
2006,10,District of Columbia,5.8
2006,11,District of Columbia,5.7
2006,12,District of Columbia,5.5
2007,1,District of Columbia,5.9
2007,2,District of Columbia,5.7
2007,3,District of Columbia,5.4
2007,4,District of Columbia,4.8
2007,5,District of Columbia,5.1
2007,6,District of Columbia,5.8
2007,7,District of Columbia,5.7
2007,8,District of Columbia,5.5
2007,9,District of Columbia,5.7
2007,10,District of Columbia,5.6
2007,11,District of Columbia,5.6
2007,12,District of Columbia,5.5
2008,1,District of Columbia,6.1
2008,2,District of Columbia,5.9
2008,3,District of Columbia,5.8
2008,4,District of Columbia,5.2
2008,5,District of Columbia,5.8
2008,6,District of Columbia,6.5
2008,7,District of Columbia,6.6
2008,8,District of Columbia,6.5
2008,9,District of Columbia,6.8
2008,10,District of Columbia,7.1
2008,11,District of Columbia,7.5
2008,12,District of Columbia,7.7
2009,1,District of Columbia,8.3
2009,2,District of Columbia,8.5
2009,3,District of Columbia,8.5
2009,4,District of Columbia,8.2
2009,5,District of Columbia,8.8
2009,6,District of Columbia,9.6
2009,7,District of Columbia,9.6
2009,8,District of Columbia,9.8
2009,9,District of Columbia,10.1
2009,10,District of Columbia,10.1
2009,11,District of Columbia,10
2009,12,District of Columbia,9.8
2010,1,District of Columbia,10.2
2010,2,District of Columbia,9.9
2010,3,District of Columbia,9.5
2010,4,District of Columbia,8.7
2010,5,District of Columbia,8.9
2010,6,District of Columbia,9.5
2010,7,District of Columbia,9.4
2010,8,District of Columbia,9.4
2010,9,District of Columbia,9.4
2010,10,District of Columbia,9.4
2010,11,District of Columbia,9.4
2010,12,District of Columbia,9.3
2011,1,District of Columbia,9.9
2011,2,District of Columbia,10
2011,3,District of Columbia,10
2011,4,District of Columbia,9.6
2011,5,District of Columbia,10.1
2011,6,District of Columbia,10.9
2011,7,District of Columbia,10.7
2011,8,District of Columbia,10.5
2011,9,District of Columbia,10.4
2011,10,District of Columbia,10.1
2011,11,District of Columbia,10
2011,12,District of Columbia,9.7
2012,1,District of Columbia,10.1
2012,2,District of Columbia,9.8
2012,3,District of Columbia,9.4
2012,4,District of Columbia,8.6
2012,5,District of Columbia,8.7
2012,6,District of Columbia,9.2
2012,7,District of Columbia,9
2012,8,District of Columbia,8.9
2012,9,District of Columbia,8.9
2012,10,District of Columbia,8.7
2012,11,District of Columbia,8.7
2012,12,District of Columbia,8.6
2013,1,District of Columbia,9.1
2013,2,District of Columbia,8.9
2013,3,District of Columbia,8.6
2013,4,District of Columbia,8.1
2013,5,District of Columbia,8.3
2013,6,District of Columbia,8.9
2013,7,District of Columbia,8.8
2013,8,District of Columbia,8.6
2013,9,District of Columbia,8.6
2013,10,District of Columbia,8.6
2013,11,District of Columbia,8
2013,12,District of Columbia,7.6
2014,1,District of Columbia,8.1
2014,2,District of Columbia,8.1
2014,3,District of Columbia,7.8
2014,4,District of Columbia,7.2
2014,5,District of Columbia,7.3
2014,6,District of Columbia,7.9
2014,7,District of Columbia,8.1
2014,8,District of Columbia,8.1
2014,9,District of Columbia,7.9
2014,10,District of Columbia,7.7
2014,11,District of Columbia,7.6
2014,12,District of Columbia,7.3
2015,1,District of Columbia,7.8
2015,2,District of Columbia,7.6
2015,3,District of Columbia,7.1
2015,4,District of Columbia,6.5
2015,5,District of Columbia,6.6
2015,6,District of Columbia,7.1
2015,7,District of Columbia,7.1
2015,8,District of Columbia,6.9
2015,9,District of Columbia,6.8
2015,10,District of Columbia,6.7
2015,11,District of Columbia,6.6
2015,12,District of Columbia,6.3
2016,1,District of Columbia,6.6
2016,2,District of Columbia,6.9
2016,3,District of Columbia,6.3
2016,4,District of Columbia,5.5
2016,5,District of Columbia,5.2
2016,6,District of Columbia,6.1
2016,7,District of Columbia,6.2
